dataset,scale,item,item_text,n_items,documented_reverse,final_reverse,disagrees,cos_to_centroid,mean_emp_r_raw_vs_scale,mean_cos_raw_vs_scale,hyperplane_reflected,hyperplane_cos_to_pos_c,n_iter,converged
pilot_holdout,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness_Non_planning,imp_np_2,I plan for the future,5,True,True,False,0.8199769379390182,-0.32716363670923276,-0.49262180012351664,False,,1,True
pilot_holdout,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness_Non_planning,imp_np_3,I save regularly,5,True,True,False,0.6265840922643652,-0.24027194407268898,-0.3174732849141767,False,,1,True
pilot_holdout,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness_Non_planning,imp_np_4,I plan tasks carefully,5,True,True,False,0.8061196454517403,-0.3335705427446765,-0.4800717794880512,False,,1,True
pilot_holdout,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness_Non_planning,imp_np_5,I am a careful thinker,5,True,True,False,0.6490756635211347,-0.293902920546785,-0.33784304211282445,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation,bas_d_1,I go out of my way to get things I want,13,False,False,False,0.6163700084497304,0.22035412901308918,0.2501526283140443,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation,bas_d_2,When I want something I usually go all-out to get it,13,False,False,False,0.7177166948225067,0.20277206373178894,0.30498608338400635,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation,bas_d_3,If I see a chance to get something I want I move on it right away,13,False,False,False,0.6128347077733074,0.1937449146369313,0.2482398597989848,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation,bas_d_4,"When I go after something I use a ""no holds barred"" approach",13,False,False,False,0.3291788788787252,0.1104641592906422,0.09476834824099069,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation,bas_fs_1,I'm always willing to try something new if I think it will be fun,13,False,False,False,0.4949424103769041,0.2462645433614928,0.18445442957186728,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation,bas_fs_2,I will often do things for no other reason than that they might be fun,13,False,False,False,0.3667450662341516,0.16625521514064584,0.11509347104694838,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation,bas_fs_3,I often act on the spur of the moment,13,False,False,False,0.2609325352967126,0.11383172361436732,0.057843778248352955,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation,bas_fs_4,I crave excitement and new sensations,13,False,False,False,0.5586646177479292,0.26048231830043506,0.21893122323817205,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation,bas_r_1,When I'm doing well at something I love to keep at it,13,False,False,False,0.3246155718902659,0.17979936540377361,0.09229937863105447,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation,bas_r_2,"When I get something I want, I feel excited and energized",13,False,False,False,0.6917419280497927,0.25148783227631516,0.29093247928741556,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation,bas_r_3,When I see an opportunity for something I like I get excited right away,13,False,False,False,0.6837095652136612,0.25770097740083914,0.2865865828161624,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation,bas_r_4,"When good things happen to me, it affects me strongly",13,False,False,False,0.3244323003082998,0.24145204792090944,0.09220021984831561,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation,bas_r_5,It would excite me to win a contest,13,False,False,False,0.510695634337576,0.22680429184094028,0.19297768503457957,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation_Drive,bas_d_1,I go out of my way to get things I want,4,False,False,False,0.8081790643483986,0.3592813094273352,0.4563182192338544,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation_Drive,bas_d_2,When I want something I usually go all-out to get it,4,False,False,False,0.8528251877801124,0.3913553124247391,0.49994082991405503,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation_Drive,bas_d_3,If I see a chance to get something I want I move on it right away,4,False,False,False,0.7111097192698199,0.31092344740732974,0.3614741896996569,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation_Drive,bas_d_4,"When I go after something I use a ""no holds barred"" approach",4,False,False,False,0.5591110036157817,0.2677624495227346,0.21296004586792838,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation_Fun_Seeking,bas_fs_1,I'm always willing to try something new if I think it will be fun,4,False,False,False,0.6284039966420918,0.2779398280941114,0.2146921667350693,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation_Fun_Seeking,bas_fs_2,I will often do things for no other reason than that they might be fun,4,False,False,False,0.7137285883208404,0.2799887708047386,0.28910297932178614,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation_Fun_Seeking,bas_fs_3,I often act on the spur of the moment,4,False,False,False,0.5484266383107587,0.20555184506663593,0.1449446284827912,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation_Fun_Seeking,bas_fs_4,I crave excitement and new sensations,4,False,False,False,0.7257139210576828,0.2698442715089774,0.2995552807102113,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation_Reward_Responsiveness,bas_r_1,When I'm doing well at something I love to keep at it,5,False,False,False,0.5745941821773487,0.31720165154719643,0.20996238879989296,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation_Reward_Responsiveness,bas_r_2,"When I get something I want, I feel excited and energized",5,False,False,False,0.743597270293413,0.4028592244484114,0.34524928611907046,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation_Reward_Responsiveness,bas_r_3,When I see an opportunity for something I like I get excited right away,5,False,False,False,0.7616788812334541,0.34704273133969354,0.3597236076825362,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation_Reward_Responsiveness,bas_r_4,"When good things happen to me, it affects me strongly",5,False,False,False,0.5198767746216616,0.370690196449048,0.1661611282426063,False,,1,True
pilot_holdout,Behavioral_Activation_System_Scale_behavioral_activation_Reward_Responsiveness,bas_r_5,It would excite me to win a contest,5,False,False,False,0.6022511232394082,0.35779534288385867,0.2321017578926981,False,,1,True
pilot_holdout,Behavioral_Inhibition_System_Scale_behavioral_inhibition,bis_1,"Even if something bad is about to happen to me, I rarely experience fear or nervousness",7,True,True,False,0.5997078772553422,-0.39625818330904816,-0.2741761252175207,True,-0.296503359834112,1,True
pilot_holdout,Behavioral_Inhibition_System_Scale_behavioral_inhibition,bis_2,Criticism or scolding hurts me quite a bit,7,False,False,False,0.5586237826839875,0.37897782830999205,0.2439753764200215,False,0.6031878949371452,1,True
pilot_holdout,Behavioral_Inhibition_System_Scale_behavioral_inhibition,bis_3,I feel pretty worried or upset when I think or know somebody is angry at me,7,False,False,False,0.6599270796427601,0.3800802925693865,0.3184430130012956,False,0.7495141115415151,1,True
pilot_holdout,Behavioral_Inhibition_System_Scale_behavioral_inhibition,bis_4,"If I think something unpleasant is going to happen I usually get pretty ""worked up""",7,False,False,False,0.6139531118794297,0.36028084846240377,0.2846477385494463,False,0.6393181784029719,1,True
pilot_holdout,Behavioral_Inhibition_System_Scale_behavioral_inhibition,bis_5,I feel worried when I think I have done poorly at something important,7,False,False,False,0.7572600188531939,0.377347018230124,0.38999205594566927,False,0.8194898292239022,1,True
pilot_holdout,Behavioral_Inhibition_System_Scale_behavioral_inhibition,bis_6,I have very few fears compared to my friends,7,True,True,False,0.5544221800405146,-0.3180135979608228,-0.2408867956126229,True,-0.23993834645457368,1,True
pilot_holdout,Behavioral_Inhibition_System_Scale_behavioral_inhibition,bis_7,I worry about making mistakes,7,False,False,False,0.6666812507574474,0.40160652484441045,0.3234079763842841,False,0.7195768838892401,1,True
pilot_holdout,Big_Five_Inventory_2_agreeableness,bfi_a1_1,"I am someone who is compassionate, has a soft heart",12,False,False,False,0.6357899679793989,0.3025769843553903,0.27376481114885687,False,0.7576889945520786,2,True
pilot_holdout,Big_Five_Inventory_2_agreeableness,bfi_a1_2,I am someone who feels little sympathy for others,12,True,True,False,0.5629692251195518,-0.17962910708758215,-0.20831326812692083,True,-0.24039912636190489,2,True
pilot_holdout,Big_Five_Inventory_2_agreeableness,bfi_a1_3,I am someone who is helpful and unselfish with others,12,False,False,False,0.5650671174023214,0.24741006352789865,0.23382635037590013,False,0.7334262192033418,2,True
pilot_holdout,Big_Five_Inventory_2_agreeableness,bfi_a1_4,I am someone who can be cold and uncaring,12,True,True,False,0.5120616471371715,-0.30779502056224495,-0.17408525942409414,True,-0.031460718268612756,2,True
pilot_holdout,Big_Five_Inventory_2_agreeableness,bfi_a2_1,"I am someone who is respectful, treats others with respect",12,False,False,False,0.45427070207220627,0.27401244635013844,0.18274115494911713,False,0.751425397938427,2,True
pilot_holdout,Big_Five_Inventory_2_agreeableness,bfi_a2_2,I am someone who starts arguments with others,12,True,True,False,0.5600633404439587,-0.26756177441345946,-0.1926292432994305,True,-0.05384021458934959,2,True
pilot_holdout,Big_Five_Inventory_2_agreeableness,bfi_a2_3,I am someone who is sometimes rude to others,12,True,True,False,0.4872477931428734,-0.292043772766266,-0.15996635472690612,False,0.055158317706647725,2,True
pilot_holdout,Big_Five_Inventory_2_agreeableness,bfi_a2_4,"I am someone who is polite, courteous to others",12,False,False,False,0.515751885215485,0.2831143331061827,0.21139145983567012,False,0.8017917361160943,2,True
pilot_holdout,Big_Five_Inventory_2_agreeableness,bfi_a3_1,I am someone who tends to find fault with others,12,True,True,False,0.6696600744889541,-0.2642486458540248,-0.2393658503097324,True,-0.06613615038935634,2,True
pilot_holdout,Big_Five_Inventory_2_agreeableness,bfi_a3_2,I am someone who has a forgiving nature,12,False,False,False,0.5535527338308236,0.24528969653763222,0.21803869269729015,False,0.6498424956177081,2,True
pilot_holdout,Big_Five_Inventory_2_agreeableness,bfi_a3_3,I am someone who is suspicious of others' intentions,12,True,True,False,0.46001269197264527,-0.193559941820983,-0.1399406662928421,True,-0.05474153737974419,2,True
pilot_holdout,Big_Five_Inventory_2_agreeableness,bfi_a3_4,I am someone who assumes the best about people,12,False,True,True,-0.32357447747654144,0.28579447957575627,-0.09441147413839285,False,0.2715050218621274,2,True
pilot_holdout,Big_Five_Inventory_2_agreeableness_compassion,bfi_a1_1,"I am someone who is compassionate, has a soft heart",4,False,False,False,0.7431774876513627,0.33119350955174603,0.3306668099522774,False,0.8807157767989601,1,True
pilot_holdout,Big_Five_Inventory_2_agreeableness_compassion,bfi_a1_2,I am someone who feels little sympathy for others,4,True,True,False,0.718195207131855,-0.26092379641867064,-0.30834611520548455,True,-0.33655237129431276,1,True
pilot_holdout,Big_Five_Inventory_2_agreeableness_compassion,bfi_a1_3,I am someone who is helpful and unselfish with others,4,False,False,False,0.678754716173553,0.2771912402679469,0.27310757248491596,False,0.8807157767989604,1,True
pilot_holdout,Big_Five_Inventory_2_agreeableness_compassion,bfi_a1_4,I am someone who can be cold and uncaring,4,True,True,False,0.5402557585497225,-0.35228134224377855,-0.14936414748188,True,-0.06578062192000496,1,True
pilot_holdout,Big_Five_Inventory_2_agreeableness_respectfulness,bfi_a2_1,"I am someone who is respectful, treats others with respect",4,False,False,False,0.6429734247939022,0.35578571112670626,0.1866493686531826,False,0.9283990361109321,1,True
pilot_holdout,Big_Five_Inventory_2_agreeableness_respectfulness,bfi_a2_2,I am someone who starts arguments with others,4,True,True,False,0.6413468564453325,-0.32118953631163366,-0.1853339372959285,True,-0.0015235939777023808,1,True
pilot_holdout,Big_Five_Inventory_2_agreeableness_respectfulness,bfi_a2_3,I am someone who is sometimes rude to others,4,True,True,False,0.5013778087227727,-0.36327477304514555,-0.07213877117753785,False,0.18136408962960582,1,True
pilot_holdout,Big_Five_Inventory_2_agreeableness_respectfulness,bfi_a2_4,"I am someone who is polite, courteous to others",4,False,False,False,0.6404490038460643,0.3913925095141498,0.18460782980446785,False,0.9283990361109323,1,True
pilot_holdout,Big_Five_Inventory_2_agreeableness_trust,bfi_a3_1,I am someone who tends to find fault with others,4,True,True,False,0.5988451441750205,-0.36346541421739414,-0.07724500849380717,False,0.10699533227143286,1,True
pilot_holdout,Big_Five_Inventory_2_agreeableness_trust,bfi_a3_2,I am someone who has a forgiving nature,4,False,False,False,0.5872898308913586,0.3220096059526725,0.06932249060508823,False,0.6912002981484334,1,True
pilot_holdout,Big_Five_Inventory_2_agreeableness_trust,bfi_a3_3,I am someone who is suspicious of others' intentions,4,True,True,False,0.6357836474036931,-0.29431732844320296,-0.10257066998196705,False,0.052035153096160046,1,True
pilot_holdout,Big_Five_Inventory_2_agreeableness_trust,bfi_a3_4,I am someone who assumes the best about people,4,False,False,False,0.23493202992735338,0.39120549940771837,-0.1722599669916239,False,0.6912002981484336,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness,bfi_c1_1,I am someone who tends to be disorganized,12,True,True,False,0.5759921774923803,-0.4209804872574306,-0.2636641044653603,True,-0.08414265446590742,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness,bfi_c1_2,"I am someone who is systematic, likes to keep things in order",12,False,False,False,0.5321146645387042,0.33875306775337094,0.23665368560724212,False,0.7494426066493802,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness,bfi_c1_3,I am someone who keeps things neat and tidy,12,False,False,False,0.5981561506132522,0.3689766434260193,0.277307954293104,False,0.725453095586006,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness,bfi_c1_4,"I am someone who leaves a mess, doesn't clean up",12,True,True,False,0.5495177582268634,-0.3446723104922438,-0.2473668007840419,True,-0.20446049992675525,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness,bfi_c2_1,"I am someone who is efficient, gets things done",12,False,False,False,0.5990246385172077,0.32494114089674625,0.27784258400385853,False,0.7551037096531295,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness,bfi_c2_2,I am someone who tends to be lazy,12,True,True,False,0.5572693664902257,-0.3777099322150255,-0.252138588698241,True,-0.08693315318135383,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness,bfi_c2_3,I am someone who has difficulty getting started on tasks,12,True,True,False,0.6059800637879905,-0.3075146699429256,-0.2821242521580796,True,-0.23820128650200484,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness,bfi_c2_4,"I am someone who is persistent, works until the task is finished",12,False,False,False,0.5771481203661889,0.31808742453775624,0.2643756876681412,False,0.7213083940748518,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness,bfi_c3_1,"I am someone who is dependable, steady",12,False,False,False,0.49426590906266904,0.26115458961148935,0.2133544904193672,False,0.6721502988677078,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness,bfi_c3_2,I am someone who can be somewhat careless,12,True,True,False,0.5469462616835312,-0.3138714112582831,-0.24578382139318766,True,-0.11939077837518255,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness,bfi_c3_3,"I am someone who is reliable, can always be counted on",12,False,False,False,0.49072241145981405,0.2951777722914864,0.21117315998304784,False,0.6605819889237852,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness,bfi_c3_4,I am someone who sometimes behaves irresponsibly,12,True,True,False,0.6443175452574014,-0.2253267047148994,-0.30572430062817835,True,-0.18534661160863602,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness_organization,bfi_c1_1,I am someone who tends to be disorganized,4,True,True,False,0.5261086261453156,-0.5714318717110773,-0.12487853306825068,True,-0.009265235027553763,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness_organization,bfi_c1_2,"I am someone who is systematic, likes to keep things in order",4,False,False,False,0.6819034810987342,0.49450180762998347,0.2605673389846399,False,0.9172478282532884,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness_organization,bfi_c1_3,I am someone who keeps things neat and tidy,4,False,False,False,0.7489190674358399,0.5814216047008002,0.31893425290222327,False,0.9172478282532889,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness_organization,bfi_c1_4,"I am someone who leaves a mess, doesn't clean up",4,True,True,False,0.6559049030639996,-0.4938917919445294,-0.23792399809824216,True,-0.19413151905887735,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness_productiveness,bfi_c2_1,"I am someone who is efficient, gets things done",4,False,False,False,0.7110564075918676,0.41169737956245883,0.31014590637420697,False,0.895244082190165,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness_productiveness,bfi_c2_2,I am someone who tends to be lazy,4,True,True,False,0.6114840971637651,-0.4106689708174749,-0.2200367196400721,True,-0.11060091051175762,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness_productiveness,bfi_c2_3,I am someone who has difficulty getting started on tasks,4,True,True,False,0.6940811660849174,-0.3909354161678222,-0.2947839528328024,True,-0.23584144772346197,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness_productiveness,bfi_c2_4,"I am someone who is persistent, works until the task is finished",4,False,False,False,0.6982652193014379,0.42004461576940894,0.2985703632411985,False,0.8952440821901653,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness_responsibility,bfi_c3_1,"I am someone who is dependable, steady",4,False,False,False,0.6989911188565552,0.3174586985989471,0.28652363956136245,False,0.9269618350793091,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness_responsibility,bfi_c3_2,I am someone who can be somewhat careless,4,True,True,False,0.6338598874066124,-0.2751684544844643,-0.22876604167727518,True,-0.04993105887168234,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness_responsibility,bfi_c3_3,"I am someone who is reliable, can always be counted on",4,False,False,False,0.678096844304437,0.33323072202226106,0.2679948465262047,False,0.9269618350793091,1,True
pilot_holdout,Big_Five_Inventory_2_conscientiousness_responsibility,bfi_c3_4,I am someone who sometimes behaves irresponsibly,4,True,True,False,0.6494163064564042,-0.26386239876646417,-0.24256128822784598,True,-0.07225438335255022,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion,bfi_e1_1,"I am someone who is outgoing, sociable",12,False,False,False,0.6944405726144464,0.4287451340167202,0.3505609567294075,False,0.7692673684931045,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion,bfi_e1_2,I am someone who tends to be quiet,12,True,True,False,0.6971624591195408,-0.4022140081252683,-0.3522913155426127,True,-0.4865752985903841,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion,bfi_e1_3,"I am someone who is sometimes shy, introverted",12,True,True,False,0.4772223555170266,-0.37131704521503955,-0.2124709020413316,True,-0.2208450596400972,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion,bfi_e1_4,I am someone who is talkative,12,False,False,False,0.6219779852231229,0.4160952229334443,0.3044950107446857,False,0.7154479974964637,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion,bfi_e2_1,I am someone who has an assertive personality,12,False,False,False,0.6059684744064167,0.255940387633143,0.2943174379160825,False,0.7575326747584059,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion,bfi_e2_2,"I am someone who is dominant, acts as a leader",12,False,False,False,0.5363834240873959,0.3614675239787233,0.25008080098743773,False,0.6681659044220954,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion,bfi_e2_3,I am someone who finds it hard to influence people,12,True,True,False,0.5917304787270403,-0.3170792100739797,-0.2852660534222495,True,-0.37422731706950046,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion,bfi_e2_4,I am someone who prefers to have others take charge,12,True,True,False,0.2004694906580533,-0.30728133615824615,-0.0365334564894354,False,0.038152442715252435,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion,bfi_e3_1,I am someone who rarely feels excited or eager,12,True,True,False,0.5827251684033458,-0.250861161868251,-0.2795411938239204,True,-0.328129706467494,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion,bfi_e3_2,I am someone who is less active than other people,12,True,True,False,0.5795394597263921,-0.27604986989147456,-0.27751597378805426,True,-0.32677617204803105,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion,bfi_e3_3,I am someone who is full of energy,12,False,False,False,0.686975273364042,0.385819254626882,0.3458151136066421,False,0.7255823530696722,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion,bfi_e3_4,I am someone who shows a lot of Enthusiasm,12,False,False,False,0.7183294013446225,0.36452390688131514,0.3657475727962573,False,0.7819017217194483,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion_assertiveness,bfi_e2_1,I am someone who has an assertive personality,4,False,False,False,0.732120292255131,0.3507620534521883,0.25009009977514446,False,0.8878678413368049,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion_assertiveness,bfi_e2_2,"I am someone who is dominant, acts as a leader",4,False,False,False,0.6493350490019227,0.48372621430333124,0.18411890441224363,False,0.8878678413368052,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion_assertiveness,bfi_e2_3,I am someone who finds it hard to influence people,4,True,True,False,0.6704187875927013,-0.3331834707176497,-0.20092044274073903,True,-0.2652861647490668,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion_assertiveness,bfi_e2_4,I am someone who prefers to have others take charge,4,True,True,False,0.33881264467775035,-0.4323856787296148,0.06333503055500923,False,0.18115776698159908,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion_energy_level,bfi_e3_1,I am someone who rarely feels excited or eager,4,True,True,False,0.7005308315626262,-0.3343249860536632,-0.35391324300349075,True,-0.32456256470126305,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion_energy_level,bfi_e3_2,I am someone who is less active than other people,4,True,True,False,0.6879066271272292,-0.28784105039921876,-0.34152843296186847,True,-0.30445245008841365,1,True
pilot_holdout,Big_Five_Inventory_2_extraversion_energy_level,bfi_e3_3,I am someone who is full of energy,4,False,False,False,0.7800620804868744,0.4633111871699323,0.4319363307426278,False,0.9237746984576276,1,True
